ProductName,FotoName,FotoCode,Quantity,Price,RetailPrice
Р-5434,СкандиЗигЗаг синий,000003205,0,"1560,00","2380,00"
Р-5434,СкандиПолосы красн-бордо,000003206,"8,00","1560,00","2380,00"
Р-5434,СкандиУзор мята,000003207,"3,00","1560,00","2380,00"
Р-5434,СкандиУзор синий,000003209,0,"1560,00","2380,00"
Р-5434,СкандиУзор розовый,000003208,"2,00","1560,00","2380,00"
Р-5434,МиМиМишки голубой,000003381,"5,00","1560,00","2380,00"
Р-5434,МиМиМишки розовый,000003382,"3,00","1560,00","2380,00"
Р-5434,ПарижЛюбовь,000003383,"9,00","1560,00","2380,00"
Р-5434,КотоМикс,000003384,"5,00","1560,00","2380,00"
Р-5434,Вишенки черно-красные,000003564,"5,00","1560,00","2380,00"
Р-5434,ПровансКаникулы белый,000003566,"1,00","1560,00","2380,00"
Р-5434,СовыЭтно беж,000003567,0,"1560,00","2380,00"
Р-5434,Птички голубые,000003574,"7,00","1560,00","2380,00"
Р-5434,СовыЛес зеленый,100003379,0,"1560,00","2380,00"
Р-5434,Мороженное мята,100003378,0,"1560,00","2380,00"
Р-5434,СовыЛес серый,100003377,0,"1560,00","2380,00"
Р-5434,Капкейки светло-желтые,100003512,"3,00","1560,00","2380,00"
Р-5434,МорскойМикс,100003513,"1,00","1560,00","2380,00"
Р-5434,Бананы беж,100003609,"9,00","1560,00","2380,00"
Р-5434,Мороженное розовый,100003611,"1,00","1560,00","2380,00"
Р-5434,Бананы мята,100003610,"10,00","1560,00","2380,00"
Р-5434,Жирафики беж,100003880,"5,00","1560,00","2380,00"
Р-5434,Кактусы,100003881,"4,00","1560,00","2380,00"
Р-5434,Овечки голубой,100003882,"5,00","1560,00","2380,00"
Р-5434,Овечки мята,100003883,"10,00","1560,00","2380,00"
Р-5434,Черный - Горох черн-беж,100003942,"1,00","1560,00","2380,00"
Р-5434,ПарижЛюбовь ваниль,100003941,"10,00","1560,00","2380,00"
Р-5434,КантриРозы серые,000002761,0,"1560,00","2380,00"
Р-5434,КантриРозы синие,000002762,0,"1560,00","2380,00"
Р-5434,Листья желтые,000002904,"4,00","1560,00","2380,00"
Р-5434,Листья красные - Красный,000002907,"7,00","1560,00","2380,00"
Р-5434,Листья красные,000002906,"5,00","1560,00","2380,00"
Р-5434,Листья желтые - Небесный,000002905,"4,00","1560,00","2380,00"
Р-5434,КантриРозы капучино,000002953,0,"1560,00","2380,00"
Р-5434,Леопард серый,000003202,"6,00","1560,00","2380,00"
Р-5434,Тигр серый,000003211,"10,00","1560,00","2380,00"
Р-5434,Тигр рыжий,000003210,"6,00","1560,00","2380,00"
Р-5434,Леопард розовый,000003201,"4,00","1560,00","2380,00"
Р-5434,КантриРозы черные,000002763,"7,00","1560,00","2380,00"
Р-5434,Синий тем - Звезды бел-син-красн,000003569,0,"1560,00","2380,00"
Р-5434,Черный,000002810,0,"1560,00","2380,00"
Р-5434,Черный - Черный,100004259,"7,00","1560,00","2380,00"
Р-5434,Джинс голубой светлый,100004181,"9,00","1560,00","2380,00"
Р-5434,Джинс синий светлый,100004182,"10,00","1560,00","2380,00"
Р-5434,ДжинсОлень синий,100004183,"2,00","1560,00","2380,00"
Р-5434,Джинс черный,100004180,"3,00","1560,00","2380,00"
Р-5434,Джинс синий,000002769,"7,00","1560,00","2380,00"
Р-5434,ДжинсЗвезды синий - Синий тем,000003568,"1,00","1560,00","2380,00"
Р-5434,ДжинсЦветочки голубой,000003570,"7,00","1560,00","2380,00"
Р-5437,КоллажПочта сиреневый,000003135,"8,00","1560,00","2380,00"
Р-5437,СкандиКристал черно-серый,000003143,"10,00","1560,00","2380,00"
Р-5437,Зайки персиковый,000003129,"6,00","1560,00","2380,00"
Р-5437,КоллажПочта мята,000003134,"1,00","1560,00","2380,00"
Р-5437,Зайки голубой,000003128,"5,00","1560,00","2380,00"
Р-5437,СкандиКристал сине-серый,000003142,"10,00","1560,00","2380,00"
Р-5437,Апельсин оранж-блю,000003523,"7,00","1560,00","2380,00"
Р-5437,Шотландка синий-беж-кирпич,000003525,0,"1560,00","2380,00"
Р-5437,Шотландка беж-корич-красн,000003524,"4,00","1560,00","2380,00"
Р-5437,ПровансВело белый,000003527,"10,00","1560,00","2380,00"
Р-5437,Якорь синий,000003526,"9,00","1560,00","2380,00"
Р-5437,Камуфляж хаки-черный,000003539,"10,00","1560,00","2380,00"
Р-5437,ПровансВело небесный,000003537,"10,00","1560,00","2380,00"
Р-5437,Шотландка черно-серая,000003543,"1,00","1560,00","2380,00"
Р-5437,ПэчворкЦветы беж-бордо,000003534,"2,00","1560,00","2380,00"
Р-5437,Шотландка хаки-черная,000003542,"2,00","1560,00","2380,00"
Р-5437,Шотландка сине-зеленая,000003544,"1,00","1560,00","2380,00"
Р-5437,Шотландка серо-черная,000003541,"1,00","1560,00","2380,00"
Р-5437,Шотландка беж-хаки,000003540,"2,00","1560,00","2380,00"
Р-5437,Камуфляж серый-хаки,100004056,"9,00","1560,00","2380,00"
Р-5437,Галактика синий,000002565,"10,00","1560,00","2380,00"
Р-5437,Космос серый,000002567,"2,00","1560,00","2380,00"
Р-5437,Космос сине-розовый,000002568,"10,00","1560,00","2380,00"
Р-5437,Звезды синий,000002566,"10,00","1560,00","2380,00"
Р-5437,Огурцы серо-буро-малиновые,000002573,"1,00","1560,00","2380,00"
Р-5437,Этно черный,000002571,"9,00","1560,00","2380,00"
Р-5437,ЧерепКрупный черно-белый,000002584,"10,00","1560,00","2380,00"
Р-5437,ЭтноПолосы коричн-бордо,000002575,"10,00","1560,00","2380,00"
Р-5437,ЭтноУзор фиолет-розов,000002577,"10,00","1560,00","2380,00"
Р-5437,ЭтноПолосы беж-бирюз-кирпич,000002574,"4,00","1560,00","2380,00"
Р-5437,КотоМикс,000002607,"3,00","1560,00","2380,00"
Р-5437,ДжинсЗвезды синий,000002627,"10,00","1560,00","2380,00"
Р-5437,Хризантемы сине-белые,000002630,"3,00","1560,00","2380,00"
Р-5437,ФастФуд,000002631,"8,00","1560,00","2380,00"
Р-5437,Орнамент коричнево-беж,000002758,"1,00","1560,00","2380,00"
Р-5437,ЭтноРомб хаки-коричневый,000003428,"1,00","1560,00","2380,00"
Р-5437,Хризантемы корич-оранж,000003538,"2,00","1560,00","2380,00"
Р-5437,Коты бирюзовые,100003370,"10,00","1560,00","2380,00"
Р-5437,Коты синие,100003371,"10,00","1560,00","2380,00"
Р-5437,КошкиМышкиМишки,100003372,"8,00","1560,00","2380,00"
Р-5437,Якорь бежевый,100003509,"2,00","1560,00","2380,00"
Р-5437,Якорь серый,100003510,"6,00","1560,00","2380,00"
Р-5437,Горох голубой-беж,100003617,"8,00","1560,00","2380,00"
Р-5437,КоллажВояж,100003616,"10,00","1560,00","2380,00"
Р-5437,КоллажКантриРозы,100003615,"10,00","1560,00","2380,00"
Р-5437,Горох черный-беж,100003940,"3,00","1560,00","2380,00"
Р-5437,ПреведМедвед серый,100004293,"6,00","1560,00","2380,00"
Р-5437,Грибы зеленый,100004784,"1,00","1560,00","2380,00"
Р-5437,Рыбки синие,100004788,"2,00","1560,00","2380,00"
Р-5437,ПолосыАкварель зелено-малиновый-синий,100004787,"2,00","1560,00","2380,00"
Р-5437,ЦветыПтицы беж-зеленые,100004783,"4,00","1560,00","2380,00"
Р-5437,ЦветыБабочки серо-голубые-сирень,100004781,"7,00","1560,00","2380,00"
Р-5437,КоллажАвтоНомера,100004778,"8,00","1560,00","2380,00"
Р-5437,Цветы бордо-зеленый,100004782,"6,00","1560,00","2380,00"
Р-5437,Грибы синий,100004785,0,"1560,00","2380,00"
Р-5437,КофеКэйк голубой,100004779,"6,00","1560,00","2380,00"
Р-5437,УзорАкварель сине-желто-зеленый,100004786,"2,00","1560,00","2380,00"
Р-5437,КофеКэйк кремовый,100004780,"5,00","1560,00","2380,00"
Р-5445,Бежевый темный,000001611,"4,00","1680,00","2520,00"
Р-5445,Фисташковый,000002002,"3,00","1680,00","2520,00"
Р-5445,Голубой светлый - черный,000003665,"2,00","1680,00","2520,00"
Р-5445,Мята,000003664,"4,00","1680,00","2520,00"
Р-5445,Малиновый,000003663,"2,00","1680,00","2520,00"
Р-5445,БордоW,100003711,0,"1680,00","2520,00"
Р-5445,ОливковыйW,100003719,"3,00","1680,00","2520,00"
Р-5445,ГорчичныйW,100003712,"6,00","1680,00","2520,00"
Р-5445,Синий темныйW,100003721,"5,00","1680,00","2520,00"
Р-5445,Синий W,100003720,"5,00","1680,00","2520,00"
Р-5445,Зеленый W,100003713,"5,00","1680,00","2520,00"
Р-5445,Зеленый темныйW,100003714,"4,00","1680,00","2520,00"
Р-5445,КоричневыйW,100003717,"4,00","1680,00","2520,00"
Р-5445,КапучиноW,100003715,"6,00","1680,00","2520,00"
Р-5445,КирпичW,100003716,"2,00","1680,00","2520,00"
Р-5445,МолокоW,100003718,"4,00","1680,00","2520,00"
Р-5445,Черно-серыйW,100003848,"8,00","1680,00","2520,00"
Р-5445,ЧерныйW,100003849,"10,00","1680,00","2520,00"
Р-5445,ЧерныйW - черный,100003857,"10,00","1680,00","2520,00"
Р-5445,Серо-зеленый W,100004273,"6,00","1680,00","2520,00"
Р-5445,Серо-синий W,100004274,"5,00","1680,00","2520,00"
Р-5445,КрасныйW,100004327,"2,00","1680,00","2520,00"
Р-5445,ХакиW,100004328,"6,00","1680,00","2520,00"
Р-5455,Бежевый темный,000002005,"5,00","1800,00","2700,00"
Р-5455,Красный,000002006,"1,00","1800,00","2700,00"
Р-5455,Фисташковый,000002009,"5,00","1800,00","2700,00"
Р-5455,Хаки,000002004,"1,00","1800,00","2700,00"
Р-5455,Голубой светлый - черный,000003667,"2,00","1800,00","2700,00"
Р-5455,Мята,000003669,"5,00","1800,00","2700,00"
Р-5455,Песочный,100003147,"3,00","1800,00","2700,00"
Р-5455,ГорчичныйW,100003723,"10,00","1800,00","2700,00"
Р-5455,ОливковыйW,100003730,"4,00","1800,00","2700,00"
Р-5455,КоричневыйW,100003728,"6,00","1800,00","2700,00"
Р-5455,МолокоW,100003729,"4,00","1800,00","2700,00"
Р-5455,КирпичW,100003727,"2,00","1800,00","2700,00"
Р-5455,Зеленый W,100003724,"1,00","1800,00","2700,00"
Р-5455,Зеленый темныйW,100003725,"5,00","1800,00","2700,00"
Р-5455,КапучиноW,100003726,0,"1800,00","2700,00"
Р-5455,БордоW,100003722,"2,00","1800,00","2700,00"
Р-5455,ЧерныйW,100003732,"10,00","1800,00","2700,00"
Р-5455,Синий темныйW,100003731,"6,00","1800,00","2700,00"
Р-5455,Черно-серыйW,100003850,"8,00","1800,00","2700,00"
Р-5455,Синий W,100003847,"5,00","1800,00","2700,00"
Р-5455,ЧерныйW - черный,100003856,"10,00","1800,00","2700,00"
Р-5455,Серо-зеленый W,100004291,"2,00","1800,00","2700,00"
Р-5455,Серо-синий W,100004292,"3,00","1800,00","2700,00"
Р-5465,ГорчичныйW,100004276,"3,00","2040,00","2980,00"
Р-5465,МолокоW,100004281,"1,00","2040,00","2980,00"
Р-5465,Зеленый темныйW,100004277,"5,00","2040,00","2980,00"
Р-5465,ЧерныйW - черный,100004290,0,"2040,00","2980,00"
Р-5465,КрасныйW,100004280,0,"2040,00","2980,00"
Р-5465,ЧерныйW,100004289,0,"2040,00","2980,00"
Р-5465,Синий темныйW,100004286,"3,00","2040,00","2980,00"
Р-5465,Синий W,100004285,"2,00","2040,00","2980,00"
Р-5465,Черно-серыйW,100004288,"5,00","2040,00","2980,00"
Р-5465,Серо-синий W,100004284,"4,00","2040,00","2980,00"
Р-5465,КоричневыйW,100004279,"3,00","2040,00","2980,00"
Р-5465,Бежевый темныйW,100004275,"3,00","2040,00","2980,00"
Р-5465,ХакиW,100004287,"2,00","2040,00","2980,00"
Р-5465,Серо-зеленый W,100004283,"2,00","2040,00","2980,00"
Р-5465,КапучиноW,100004278,"2,00","2040,00","2980,00"
Р-5465,ОливковыйW,100004282,"3,00","2040,00","2980,00"
Р-5490,Джинс синий,000002663,0,"900,00","1500,00"
Р-5490,ДжинсЗвезды синий,000002821,"10,00","900,00","1500,00"
Р-5490,ДжинсПэчворк синий,000003575,0,"900,00","1500,00"
Р-5490,ДжинсЦветочки голубой,000003576,"10,00","900,00","1500,00"
Р-5490,Джинс голубой светлый,000003687,"10,00","900,00","1500,00"
Р-5490,Джинс черный,100003680,"10,00","900,00","1500,00"
Р-5490,ДжинсКляксы синий,100003681,"10,00","900,00","1500,00"
Р-5490,ЭтноПолосы бежевые,000001168,"10,00","900,00","1500,00"
Р-5490,ЭтноПолосы голубые,000001167,"10,00","900,00","1500,00"
Р-5490,ЭтноПолосы бордо,000001640,"10,00","900,00","1500,00"
Р-5490,Жирафики беж,000003508,"4,00","900,00","1500,00"
Р-5490,МиМиМишки голубой,000003510,"10,00","900,00","1500,00"
Р-5490,Овечки мята,000003513,0,"900,00","1500,00"
Р-5490,Овечки голубой,000003512,0,"900,00","1500,00"
Р-5490,Алфавит,000003507,"8,00","900,00","1500,00"
Р-5490,МиМиМишки розовый,000003511,"10,00","900,00","1500,00"
Р-5490,ПарижЛюбовь,000003515,"5,00","900,00","1500,00"
Р-5490,Кактусы,000003509,0,"900,00","1500,00"
Р-5490,Фудсики беж,000003516,"9,00","900,00","1500,00"
Р-5490,Овечки розовый,000003514,"4,00","900,00","1500,00"
Р-5490,ФастФуд,000002823,"10,00","900,00","1500,00"
Р-5490,КотоМикс,000002660,"4,00","900,00","1500,00"
Р-5490,СкандиУзор мята,100003285,0,"900,00","1500,00"
Р-5490,СкандиУзор синий,100003287,0,"900,00","1500,00"
Р-5490,СкандиУзор розовый,100003286,"8,00","900,00","1500,00"
Р-5490,Снежинки мята,100003289,"10,00","900,00","1500,00"
Р-5490,Снежинки фиолетовый,100003290,"10,00","900,00","1500,00"
Р-5490,Снежинки голубой,100003288,"10,00","900,00","1500,00"
Р-5490,Мороженное мята,100003599,"4,00","900,00","1500,00"
Р-5490,СовыЛес серый,100003601,0,"900,00","1500,00"
Р-5490,Капкейки светло-желтые,100003598,"7,00","900,00","1500,00"
Р-5490,СовыЛес зеленый,100003600,"1,00","900,00","1500,00"
Р-5533,КантриРозы серые - Сакура,000002773,"5,00","1560,00","2380,00"
Р-5533,Леопард - Небесный,000002777,0,"1560,00","2380,00"
Р-5533,КантриРозы черные - Мята,000002775,0,"1560,00","2380,00"
Р-5533,КантриРозы синие - Сакура,000002774,"6,00","1560,00","2380,00"
Р-5533,Листья желтые - Небесный,000002845,0,"1560,00","2380,00"
Р-5533,Листья красные - Красный,000002846,"4,00","1560,00","2380,00"
Р-5533,КантриРозы капучино - Мята,000003000,0,"1560,00","2380,00"
Р-5533,ДжинсЗвезды синий - Синий,000003313,"1,00","1560,00","2380,00"
Р-5533,ПарижЛюбовь - Сакура,000003315,"10,00","1560,00","2380,00"
Р-5533,Орнамент корич-беж - Беж св,000003314,0,"1560,00","2380,00"
Р-5533,Синий тем - Звезды бел-син-красн,000003316,"4,00","1560,00","2380,00"
Р-5533,СкандиУзор синий - Синий,000003318,"6,00","1560,00","2380,00"
Р-5533,СкандиУзор мята - Мята,000003317,"5,00","1560,00","2380,00"
Р-5533,ФастФуд - Мята,000003319,"8,00","1560,00","2380,00"
Р-5533,Вишенки черно-красные - Зеленый,000003620,"2,00","1560,00","2380,00"
Р-5533,ПровансВело небесный - Сирень,000003623,0,"1560,00","2380,00"
Р-5533,ПровансВело белый - Бордо,000003622,"7,00","1560,00","2380,00"
Р-5533,Коты синие - Персиковый,100003498,"2,00","1560,00","2380,00"
Р-5533,Мороженное мята - Зеленый,100003492,"4,00","1560,00","2380,00"
Р-5533,СовыЛес серый - Бордо,100003494,"3,00","1560,00","2380,00"
Р-5533,СовыЭтно беж - Беж св,100003495,0,"1560,00","2380,00"
Р-5533,СовыЛес зеленый - Фисташковый,100003493,"7,00","1560,00","2380,00"
Р-5533,Коты бирюзовые - Горчичный,100003497,"6,00","1560,00","2380,00"
Р-5533,КошкиМышкиМишки - Сакура,100003496,"1,00","1560,00","2380,00"
Р-5533,Бананы беж - Капучино,100003605,"5,00","1560,00","2380,00"
Р-5533,Бананы мята - Бирюза,100003606,0,"1560,00","2380,00"
Р-5533,Горох голубой-беж - Синий тем,100003607,"10,00","1560,00","2380,00"
Р-5533,КантриКоллажРозы - Бордо,100003608,"10,00","1560,00","2380,00"
Р-5533,Черный - Горох черн-беж,100003960,"2,00","1560,00","2380,00"
Р-5533,ПарижЛюбовь ваниль - Сакура,100004209,"4,00","1560,00","2380,00"
Р-5533,ДжинсОлень синий - Синий тем,100003965,"10,00","1560,00","2380,00"
Р-5533,ОлениЕлки красный - Капучино,100003962,"10,00","1560,00","2380,00"
Р-5533,Снежинки беж-красный - Молоко,100003964,"10,00","1560,00","2380,00"
Р-5533,ОлениЕлки беж-бел - Серо-синий,100003961,"10,00","1560,00","2380,00"
Р-5533,Снежинки беж-бел-бордо - Бордо,100003963,"10,00","1560,00","2380,00"
Р-5538,Корич - Хризантемы корич-оранж,000003584,"2,00","1080,00","1800,00"
Р-5538,Беж тем - Коты бирюзовые,100003871,"1,00","1080,00","1800,00"
Р-5538,ЧерныйП - Этно черный,100003691,0,"1080,00","1800,00"
Р-5538,ЧерныйП - Вишенки черн-красн,100003877,"4,00","1080,00","1800,00"
Р-5538,Капучино-ЭтноПолосы беж-бирюз-кирпич,100003879,"1,00","1080,00","1800,00"
Р-5538,ЧерныйП - СкандиКристал черный,100003690,"2,00","1080,00","1800,00"
Р-5538,Зеленый - СкандиУзор мята,100003878,"5,00","1080,00","1800,00"
Р-5538,Синий - Олень синий Флис,100003308,"10,00","1080,00","1800,00"
Р-5538,СерыйП - Огурцы серо-буро-малин,100004210,"8,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - Звезды бел-син-красн,100004479,"10,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - Хризантемы сине-белые,100004483,"7,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - СкандиУзор синий,100004482,"4,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - СкандиКристал синий,100004481,"6,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - Коты синие,100004480,"10,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - КоллажКантриРозы,100004484,"7,00","1080,00","1800,00"
Р-5538,БежевыйП - Бананы беж,100004475,"10,00","1080,00","1800,00"
Р-5538,БирюзаП - Бананы мята,100004476,"3,00","1080,00","1800,00"
Р-5538,КоричневыйП - ЭтноПолосы корич-бордо,100004478,"8,00","1080,00","1800,00"
Р-5538,БежевыйП - СовыЛес зеленый,100004474,"8,00","1080,00","1800,00"
Р-5538,КоричневыйП - ЭтноСовы беж,100004477,"10,00","1080,00","1800,00"
Р-5538,БежевыйП - Орнамент корич-беж,100004473,"5,00","1080,00","1800,00"
Р-5538,ХакиП - Крокодил хаки-мята,100004516,"5,00","1080,00","1800,00"
Р-5538,Синий-нэвиП - Крокодил синий,100004515,"7,00","1080,00","1800,00"
Р-5538,ЧерныйП - Полосы черно-сине-белые,100004517,"4,00","1080,00","1800,00"
Р-5538,Серо-синийП - ПончикиГазета серая,100004514,"2,00","1080,00","1800,00"
Р-5538,КоричневыйП - ПончикиГазета беж,100004513,"5,00","1080,00","1800,00"
Р-5538,БирюзаП - Пончики мята,100004512,"5,00","1080,00","1800,00"
Р-5538,ЧерныйП - ПончикиГазета черный,100004518,0,"1080,00","1800,00"
Р-5538,МятаП - Мороженное мята,100004745,"10,00","1080,00","1800,00"
Р-5538,Серый-нэвиП - СовыЛес серый,100004746,"7,00","1080,00","1800,00"
Р-5542,Голубой светлый,100004234,"2,00","2160,00","2990,00"
Р-5542,Синий темныйW,100004246,"9,00","2160,00","2990,00"
Р-5542,Зеленый,100004236,0,"2160,00","2990,00"
Р-5542,Черно-серыйW,100004248,"8,00","2160,00","2990,00"
Р-5542,ЧерныйW,100004249,"7,00","2160,00","2990,00"
Р-5542,КирпичW,100004239,"1,00","2160,00","2990,00"
Р-5542,ГорчичныйW,100004235,"2,00","2160,00","2990,00"
Р-5542,Теракотовый W,100004247,"4,00","2160,00","2990,00"
Р-5542,Серо-синий W,100004244,"3,00","2160,00","2990,00"
Р-5542,Серо-зеленый W,100004243,"9,00","2160,00","2990,00"
Р-5542,КоричневыйW,100004240,"7,00","2160,00","2990,00"
Р-5542,КапучиноW,100004238,"5,00","2160,00","2990,00"
Р-5542,МолокоW,100004241,"3,00","2160,00","2990,00"
Р-5542,Синий W,100004245,"2,00","2160,00","2990,00"
Р-5542,ОливковыйW,100004242,"4,00","2160,00","2990,00"
Р-5542,Зеленый темныйW,100004237,"3,00","2160,00","2990,00"
Р-5542,Джинс голубой светлый,100004250,"4,00","2160,00","2990,00"
Р-5542,ДжинсЦветочки голубой,100004256,"3,00","2160,00","2990,00"
Р-5542,Джинс синий,100004251,"6,00","2160,00","2990,00"
Р-5542,ДжинсОлень синий,100004255,"3,00","2160,00","2990,00"
Р-5542,ДжинсЗвезды синий,100004254,"7,00","2160,00","2990,00"
Р-5542,Джинс синий светлый,100004252,"4,00","2160,00","2990,00"
Р-5542,Джинс черный,100004253,"9,00","2160,00","2990,00"
Р-5543,Капучино - ЭтноПолосы беж-бирюз-кирпич,000003018,"1,00","2040,00","2980,00"
Р-5543,Коричневый - ЭтноПолосы корич-бордо,000003019,"9,00","2040,00","2980,00"
Р-5543,КантриРозы серые - Сакура,000003015,"4,00","2040,00","2980,00"
Р-5543,Капучино - Орнамент коричн-беж,000003017,"5,00","2040,00","2980,00"
Р-5543,ЧерныйW,000003028,"9,00","2040,00","2980,00"
Р-5543,Леопард - Небесный,000003021,"6,00","2040,00","2980,00"
Р-5543,КантриРозы черные - Мята,000003016,"3,00","2040,00","2980,00"
Р-5543,Синий темный - Синий,000003027,"2,00","2040,00","2980,00"
Р-5543,Коричневый - Бежевый светлый,000003020,"10,00","2040,00","2980,00"
Р-5543,КантриРозы капучино - Беж светлый,000003358,"2,00","2040,00","2980,00"
Р-5543,КантриРозы синие - Сакура,000003359,"5,00","2040,00","2980,00"
Р-5543,Леопард розовый - Сакура,000003361,"1,00","2040,00","2980,00"
Р-5543,Черный - Тигр рыжий,000003362,"5,00","2040,00","2980,00"
Р-5543,ПровансВело белый - Серый св,000003532,"2,00","2040,00","2980,00"
Р-5543,Якорь синий - Беж св,000003533,"2,00","2040,00","2980,00"
Р-5543,Вишенки черн-красн - Зеленый,000003528,"4,00","2040,00","2980,00"
Р-5543,Капучино - СовыЭтно беж,100003163,"7,00","2040,00","2980,00"
Р-5543,Синий темный - СкандиУзор синий,100003164,"4,00","2040,00","2980,00"
Р-5543,Зеленый - СкандиУзор мята,100003162,0,"2040,00","2980,00"
Р-5543,Шотландка беж-корич-красн - Беж св,100003277,"4,00","2040,00","2980,00"
Р-5543,Шотландка синий-беж-кирпич - Синий,100003278,"6,00","2040,00","2980,00"
Р-5543,Мята - Мороженное мята,100003511,"4,00","2040,00","2980,00"
Р-5543,Капучино - КантриКоллажРозы,100003603,"4,00","2040,00","2980,00"
Р-5543,Розовый - Мороженное розовый,100003604,"4,00","2040,00","2980,00"
Р-5543,Коты бирюзовые - Беж св,100003865,0,"2040,00","2980,00"
Р-5543,Оливковый - СовыЛес зеленый,100003867,"2,00","2040,00","2980,00"
Р-5543,Коты синие - Синий,100003866,"4,00","2040,00","2980,00"
Р-5543,Черный - Камуфляж хаки-желтый,100003870,"3,00","2040,00","2980,00"
Р-5543,Синий темный - Горох голубой-беж,100003869,"4,00","2040,00","2980,00"
Р-5543,Синий - СовыЛес серый,100003868,"3,00","2040,00","2980,00"
Р-5544,Черно-серыйW,100003750,0,"2160,00","2990,00"
Р-5544,Бежевый темный,000001690,"6,00","2160,00","2990,00"
Р-5544,Красный,000003009,"2,00","2160,00","2990,00"
Р-5544,Песочный,000003625,"1,00","2160,00","2990,00"
Р-5544,Зеленый темныйW,100003682,0,"2160,00","2990,00"
Р-5544,ЧерныйW,100003689,"2,00","2160,00","2990,00"
Р-5544,ОливковыйW,100003686,"4,00","2160,00","2990,00"
Р-5544,Синий темныйW,100003688,"9,00","2160,00","2990,00"
Р-5544,КапучиноW,100003683,"1,00","2160,00","2990,00"
Р-5544,Синий W,100003687,"5,00","2160,00","2990,00"
Р-5544,КоричневыйW,100003684,"2,00","2160,00","2990,00"
Р-5544,МолокоW,100003685,"2,00","2160,00","2990,00"
Р-5544,ГорчичныйW,100003749,"1,00","2160,00","2990,00"
Р-5544,Серо-синий W,100004004,"3,00","2160,00","2990,00"
Р-5544,Теракотовый W,100004005,"4,00","2160,00","2990,00"
Р-5544,Серо-зеленый W,100004003,"2,00","2160,00","2990,00"
Р-5544,ХакиW,100004296,"4,00","2160,00","2990,00"
Р-5546,ЧерныйW,100004207,"10,00","2520,00","3490,00"
Р-5546,КапучиноW,100004195,0,"2520,00","3490,00"
Р-5546,МолокоW,100004198,"3,00","2520,00","3490,00"
Р-5546,КоричневыйW,100004196,"3,00","2520,00","3490,00"
Р-5546,Зеленый темныйW,100004194,"2,00","2520,00","3490,00"
Р-5546,ГорчичныйW,100004193,"6,00","2520,00","3490,00"
Р-5546,ОливковыйW,100004199,"4,00","2520,00","3490,00"
Р-5546,Серо-зеленый W,100004200,"2,00","2520,00","3490,00"
Р-5546,Серо-синий W,100004201,"6,00","2520,00","3490,00"
Р-5546,Синий W,100004202,"7,00","2520,00","3490,00"
Р-5546,ХакиW,100004205,"10,00","2520,00","3490,00"
Р-5546,Синий темныйW,100004203,"10,00","2520,00","3490,00"
Р-5546,Бежевый темныйW,100004192,"2,00","2520,00","3490,00"
Р-5546,Теракотовый W,100004204,"5,00","2520,00","3490,00"
Р-5546,Черно-серыйW,100004206,"10,00","2520,00","3490,00"
Р-5546,КрасныйW,100004197,"3,00","2520,00","3490,00"
Р-5548,Бежевый темныйW,100004163,"5,00","2160,00","2990,00"
Р-5548,КоричневыйW,100004165,"4,00","2160,00","2990,00"
Р-5548,Зеленый темныйW,100004176,0,"2160,00","2990,00"
Р-5548,Теракотовый W,100004172,"6,00","2160,00","2990,00"
Р-5548,ОливковыйW,100004168,"7,00","2160,00","2990,00"
Р-5548,Красный,100004166,"5,00","2160,00","2990,00"
Р-5548,Черно-серыйW,100004174,0,"2160,00","2990,00"
Р-5548,МолокоW,100004167,"6,00","2160,00","2990,00"
Р-5548,Серо-зеленый W,100004169,"6,00","2160,00","2990,00"
Р-5548,ХакиW,100004173,"6,00","2160,00","2990,00"
Р-5548,КапучиноW,100004177,0,"2160,00","2990,00"
Р-5548,ГорчичныйW,100004164,"2,00","2160,00","2990,00"
Р-5548,Синий W,100004171,"7,00","2160,00","2990,00"
Р-5548,ЧерныйW,100004175,0,"2160,00","2990,00"
Р-5548,Серо-синий W,100004170,"7,00","2160,00","2990,00"
Р-5548,Синий темныйW,100004179,"10,00","2160,00","2990,00"
Р-5555,Красный,000003630,"3,00","3120,00","4290,00"
Р-5555,Песочный,000003633,"1,00","3120,00","4290,00"
Р-5555,Бежевый темный,000003626,"1,00","3120,00","4290,00"
Р-5555,Зеленый темныйW,100003734,"3,00","3120,00","4290,00"
Р-5555,Синий темныйW,100003738,0,"3120,00","4290,00"
Р-5555,ГорчичныйW,100003733,"5,00","3120,00","4290,00"
Р-5555,ЧерныйW,100003740,0,"3120,00","4290,00"
Р-5555,МолокоW,100003736,0,"3120,00","4290,00"
Р-5555,Черно-серыйW,100003739,"5,00","3120,00","4290,00"
Р-5555,КоричневыйW,100003735,"6,00","3120,00","4290,00"
Р-5555,Синий W,100003737,"4,00","3120,00","4290,00"
Р-5555,ОливковыйW,100004037,"3,00","3120,00","4290,00"
Р-5555,Серо-зеленый W,100004038,"3,00","3120,00","4290,00"
Р-5555,Теракотовый W,100004040,"4,00","3120,00","4290,00"
